,Symbol,Date,Close,Volume,MA20,MA50,Daily_Return,5Day_Return,Above_MA20,Below_MA20,Above_MA50,Below_MA50,Up_4.5pct_Today,Down_4.5pct_Today,Up_20pct_5Days,Down_20pct_5Days
60,360ONE.NS,2026-03-17,1037.3780517578125,433488.0,1074.92509765625,1113.6413647460938,2.004102753319459,-1.1744702644293725,False,True,False,True,False,False,False,False
61,360ONE.NS,2026-03-18,1063.625732421875,566638.0,1072.2009155273438,1111.0504052734375,2.530194331717972,2.0704198837905308,False,True,False,True,False,False,False,False
62,360ONE.NS,2026-03-19,1034.4947509765625,563719.0,1067.890936279297,1107.8986987304688,-2.7388375964711997,-0.27794117837410814,False,True,False,True,False,False,False,False
63,360ONE.NS,2026-03-20,1034.59423828125,413078.0,1064.7143798828124,1104.98759765625,0.009616994633709908,1.2847988897553675,False,True,False,True,False,False,False,False
64,360ONE.NS,2026-03-23,979.7128295898438,550431.0,1058.9876251220703,1100.8834216308594,-5.304631193633902,-3.6660473306807106,False,True,False,True,False,True,False,False
65,360ONE.NS,2026-03-24,983.5902709960938,2023338.0,1052.1473327636718,1097.0337670898436,0.39577326019841763,-5.18497385505473,False,True,False,True,False,False,False,False
66,360ONE.NS,2026-03-25,996.31640625,871077.0,1046.6144470214845,1094.2737890625,1.2938451740701185,-6.328290499197653,False,True,False,True,False,False,False,False
67,360ONE.NS,2026-03-27,971.7589721679688,602539.0,1038.938998413086,1091.2294616699219,-2.4648228141160633,-6.064388316071323,False,True,False,True,False,False,False,False
68,360ONE.NS,2026-03-30,944.119384765625,1347427.0,1030.0555633544923,1087.507069091797,-2.8442842509270094,-8.744960117497758,False,True,False,True,False,False,False,False
69,360ONE.NS,2026-04-01,947.5494995117188,610228.0,1022.5715087890625,1083.6067114257812,0.36331366577599944,-3.2829344586198905,False,True,False,True,False,False,False,False
70,360ONE.NS,2026-04-02,928.4603271484375,636396.0,1015.5696594238282,1078.3601684570312,-2.014583129759251,-5.604970430606793,False,True,False,True,False,False,False,False
71,360ONE.NS,2026-04-06,924.0857543945312,2743646.0,1008.7616790771484,1073.5749475097657,-0.47116420874350196,-7.249770394460842,False,True,False,True,False,False,False,False
72,360ONE.NS,2026-04-07,923.8869018554688,703930.0,1001.21796875,1069.59107421875,-0.021518840444934018,-4.926331701954723,False,True,False,True,False,False,False,False
73,360ONE.NS,2026-04-08,966.0918579101562,3000755.0,996.619662475586,1067.1333410644531,4.568195086425186,2.3272981679097526,False,True,False,True,True,False,False,False
74,360ONE.NS,2026-04-09,992.3394775390625,3056871.0,994.7803375244141,1064.9818298339844,2.7168865376512974,4.726927516760271,False,True,False,True,False,False,False,False
75,360ONE.NS,2026-04-10,1006.8055419921875,1139241.0,992.635287475586,1063.000330810547,1.4577737538971958,8.438186592675434,True,False,False,True,False,False,False,False
76,360ONE.NS,2026-04-13,1003.6737060546875,604509.0,990.7164276123046,1060.9283581542968,-0.31106661682681613,8.612615364068986,True,False,False,True,False,False,False,False
77,360ONE.NS,2026-04-15,1049.9053955078125,1795093.0,991.3427947998047,1059.2600427246093,4.6062469480102175,13.640034662171008,True,False,False,True,True,False,False,False
78,360ONE.NS,2026-04-16,1070.2373046875,796315.0,993.7811401367187,1058.079891357422,1.9365467847561213,10.780077062509408,True,False,True,False,False,False,False,False
79,360ONE.NS,2026-04-17,1106.8746337890625,2641982.0,998.2750518798828,1057.6623132324219,3.4232902311567504,11.541932860923731,True,False,True,False,False,False,False,False
80,360ONE.NS,2026-04-20,1102.8480224609375,671866.0,1001.548550415039,1057.6374572753907,-0.3637820585282614,9.539327751286386,True,False,True,False,False,False,False,False
81,360ONE.NS,2026-04-21,1101.953125,1199787.0,1003.4649200439453,1056.459295654297,-0.08114422320317782,9.791969078440466,True,False,True,False,False,False,False,False
82,360ONE.NS,2026-04-22,1048.811767578125,5903548.0,1004.1807708740234,1054.248133544922,-4.822469868840839,-0.1041644260870278,True,False,False,True,False,True,False,False
83,360ONE.NS,2026-04-23,1046.177001953125,1335631.0,1004.7599090576172,1052.4873547363281,-0.2512143462200189,-2.248127833798541,True,False,False,True,False,False,False,False
84,360ONE.NS,2026-04-24,1033.5999755859375,896365.0,1007.4542663574218,1051.0099304199218,-1.20218914616812,-6.619960017720395,True,False,False,True,False,False,False,False
85,360ONE.NS,2026-04-27,1042.050048828125,592351.0,1010.3772552490234,1049.2163244628907,0.8175380651878728,-5.512815219738576,True,False,False,True,False,False,False,False
86,360ONE.NS,2026-04-28,1038.949951171875,645825.0,1012.5089324951172,1046.8814978027344,-0.2974998810984508,-5.717409606522505,True,False,False,True,False,False,False,False
87,360ONE.NS,2026-04-29,1046.800048828125,687054.0,1016.260986328125,1045.1809020996093,0.7555799629612059,-0.19180932291076314,True,False,True,False,False,False,False,False
88,360ONE.NS,2026-04-30,1034.6500244140625,1026753.0,1020.7875183105468,1043.1179992675782,-1.160682446247896,-1.101819053328701,True,False,False,True,False,False,False,False
89,360ONE.NS,2026-05-01,1034.6500244140625,0.0,1025.142544555664,1041.4050646972655,0.0,0.10159141378942582,True,False,False,True,False,False,False,False
90,360ONE.NS,2026-05-04,1066.5,2455293.0,1032.0445281982422,1040.4722985839844,3.0783332367845473,2.346331752430797,True,False,True,False,False,False,False,False
91,360ONE.NS,2026-05-05,1070.699951171875,1750453.0,1039.3752380371093,1039.5241101074218,0.393806954699949,3.055970113304096,True,False,True,False,False,False,False,False
92,360ONE.NS,2026-05-06,1084.0999755859375,2173450.0,1047.3858917236328,1038.7922229003907,1.2515200359723755,3.5632331885701696,True,False,True,False,False,False,False,False
93,360ONE.NS,2026-05-07,1111.699951171875,809803.0,1054.6662963867188,1039.0637145996093,2.545888405819774,7.446955486368156,True,False,True,False,False,False,False,False
94,360ONE.NS,2026-05-08,1118.5,732727.0,1060.9743225097657,1039.5487561035156,0.6116802308893554,8.104187271770758,True,False,True,False,False,False,False,False
95,360ONE.NS,2026-05-11,1115.300048828125,935561.0,1066.3990478515625,1039.446834716797,-0.28609308644389486,4.575719533813882,True,False,True,False,False,False,False,False
96,360ONE.NS,2026-05-12,1078.0999755859375,925297.0,1070.120361328125,1038.8693518066407,-3.3354318670813843,0.6911389512965993,True,False,True,False,False,False,False,False
97,360ONE.NS,2026-05-13,1077.5,568085.0,1071.5000915527344,1037.9139929199218,-0.05565120114314759,-0.6087976879042278,True,False,True,False,False,False,False,False
98,360ONE.NS,2026-05-14,1102.0999755859375,403296.0,1073.0932250976562,1037.5202307128907,2.283060379205337,-0.863540164395793,True,False,True,False,False,False,False,False
99,360ONE.NS,2026-05-15,1093.800048828125,684883.0,1072.4394958496093,1037.4516198730469,-0.7531010744646682,-2.2083103416964733,True,False,True,False,False,False,False,False
100,360ONE.NS,2026-05-18,1104.9000244140625,661233.0,1072.5420959472656,1038.1796740722657,1.014808474165796,-0.9324866814979571,True,False,True,False,False,False,False,False
101,360ONE.NS,2026-05-19,1098.4000244140625,442746.0,1072.3644409179688,1038.9427673339844,-0.5882885198999821,1.8829467848834769,True,False,True,False,False,False,False,False
102,360ONE.NS,2026-05-20,1107.4000244140625,310456.0,1075.2938537597656,1039.595545654297,0.8193736161651088,2.7749442611658903,True,False,True,False,False,False,False,False
103,360ONE.NS,2026-05-21,1111.800048828125,833753.0,1078.5750061035155,1040.6703869628907,0.3973292682913465,0.8801445837098854,True,False,True,False,False,False,False,False
104,360ONE.NS,2026-05-22,1112.4000244140625,482891.0,1082.5150085449218,1042.3358679199218,0.05396434247055826,1.7004913837648017,True,False,True,False,False,False,False,False
105,360ONE.NS,2026-05-25,1142.4000244140625,725309.0,1087.5325073242188,1044.1897375488281,2.6968715697216927,3.3939722301921993,True,False,True,False,False,False,False,False
106,360ONE.NS,2026-05-26,1125.300048828125,762091.0,1091.8500122070313,1045.8547204589843,-1.496846570421606,2.449018919897794,True,False,True,False,False,False,False,False
107,360ONE.NS,2026-05-27,1112.0999755859375,274760.0,1095.115008544922,1047.349158935547,-1.1730269856412012,0.42441313601755404,True,False,True,False,False,False,False,False
108,360ONE.NS,2026-05-28,1112.0999755859375,0.0,1098.9875061035157,1049.1617504882813,0.0,0.026976681475110453,True,False,True,False,False,False,False,False
109,360ONE.NS,2026-05-29,1104.5,1006275.0,1102.4800048828124,1050.9118225097657,-0.6833896010053686,-0.7101783747464174,True,False,True,False,False,False,False,False
110,360ONE.NS,2026-06-01,1078.800048828125,1197416.0,1103.0950073242188,1051.740262451172,-2.326840305285194,-5.567224634694656,False,True,True,False,False,False,False,False
111,360ONE.NS,2026-06-02,1089.199951171875,1196484.0,1104.0200073242188,1052.251746826172,0.9640250160395603,-3.208041952352547,False,True,True,False,False,False,False,False
112,360ONE.NS,2026-06-03,1072.5,765530.0,1103.440008544922,1053.0118518066406,-1.533230987929024,-3.560828743393618,False,True,True,False,False,False,False,False
113,360ONE.NS,2026-06-04,1071.800048828125,2527568.0,1101.4450134277345,1053.7559680175782,-0.06526351252913454,-3.6237683340096694,False,True,True,False,False,False,False,False
114,360ONE.NS,2026-06-05,1073.9000244140625,2432019.0,1099.2150146484375,1055.6397119140624,0.1959297900978374,-2.7704821716557304,False,True,True,False,False,False,False,False
115,360ONE.NS,2026-06-08,1054.9000244140625,344987.0,1096.1950134277345,1057.065906982422,-1.769252217902384,-2.215426708593915,False,True,False,True,False,False,False,False
116,360ONE.NS,2026-06-09,1075.0,384782.0,1096.0400146484376,1058.6395788574218,1.9053915177508873,-1.3037047198356189,False,True,True,False,False,False,False,False
117,360ONE.NS,2026-06-10,1052.0,947964.0,1094.7650146484375,1060.2443994140624,-2.1395348837209283,-1.9114219114219066,False,True,False,True,False,False,False,False
118,360ONE.NS,2026-06-11,1064.0999755859375,690962.0,1092.8650146484374,1062.6440112304688,1.1501877933400628,-0.7184244160658992,False,True,True,False,False,False,False,False
119,360ONE.NS,2026-06-12,1096.800048828125,696601.0,1093.0150146484375,1065.6290222167968,3.0730264065819135,2.132416788663094,True,False,True,False,False,False,False,False
120,360ONE.NS,2026-06-15,1130.800048828125,2132710.0,1094.3100158691407,1069.6758166503905,3.0999269225350012,7.194996934066866,True,False,True,False,False,False,False,False
121,360ONE.NS,2026-06-16,1133.5999755859375,1168609.0,1096.0700134277345,1073.8661010742187,0.2476058221534405,5.451160519622089,True,False,True,False,False,False,False,False
122,360ONE.NS,2026-06-17,1136.9000244140625,382759.0,1097.5450134277344,1078.1263635253906,0.29111228821430135,8.070344526051576,True,False,True,False,False,False,False,False
123,360ONE.NS,2026-06-18,1141.300048828125,1011855.0,1099.0200134277343,1081.63052734375,0.3870194669342464,7.254964290331634,True,False,True,False,False,False,False,False
124,360ONE.NS,2026-06-19,1145.0999755859375,1587197.0,1100.655010986328,1084.6857373046876,0.332947217667634,4.4037130386179735,True,False,True,False,False,False,False,False
125,360ONE.NS,2026-06-22,1139.199951171875,496298.0,1100.4950073242187,1087.3336254882813,-0.5152409868006025,0.7428282614998949,True,False,True,False,False,False,False,False
126,360ONE.NS,2026-06-23,1116.9000244140625,385961.0,1100.0750061035155,1089.5981518554688,-1.957507699581007,-1.4731785048992307,True,False,True,False,False,False,False,False
127,360ONE.NS,2026-06-24,1099.9000244140625,561423.0,1099.4650085449218,1090.5980444335937,-1.5220699819501249,-3.2544638231553513,True,False,True,False,False,False,False,False
128,360ONE.NS,2026-06-25,1085.4000244140625,708654.0,1098.1300109863282,1090.901298828125,-1.3183016345257759,-4.897925350258248,False,True,False,True,False,False,False,False
129,360ONE.NS,2026-06-26,1085.4000244140625,0.0,1097.1750122070312,1090.471806640625,0.0,-5.213514317064504,False,True,False,True,False,False,False,False
130,360ONE.NS,2026-06-29,1089.800048828125,701139.0,1097.7250122070313,1090.2108471679687,0.40538274507941896,-4.336368018005377,False,True,False,True,False,False,False,False
131,360ONE.NS,2026-06-30,1074.5999755859375,1408657.0,1096.9950134277344,1089.6637841796876,-1.3947579887275907,-3.787272620959614,False,True,False,True,False,False,False,False
132,360ONE.NS,2026-07-01,1065.9000244140625,1496165.0,1096.6650146484376,1090.0055493164064,-0.8095990479742299,-3.091190039577685,False,True,False,True,False,False,False,False
133,360ONE.NS,2026-07-02,1070.0,905046.0,1096.5750122070312,1090.4820092773436,0.384649168967921,-1.4188339844911968,False,True,False,True,False,False,False,False
134,360ONE.NS,2026-07-03,1109.5,1319185.0,1098.3550109863281,1092.000009765625,3.69158878504674,2.220377284305619,True,False,True,False,False,False,False,False
135,3MINDIA.NS,2025-12-17,35130.0,2460.0,35018.75,33154.3,-0.6785411365563987,1.5758276709556096,True,False,True,False,False,False,False,False
136,3MINDIA.NS,2025-12-18,35015.0,1746.0,34985.25,33272.4,-0.327355536578422,1.5516241299303957,True,False,True,False,False,False,False,False
137,3MINDIA.NS,2025-12-19,34875.0,3857.0,34956.25,33385.9,-0.3998286448664845,-1.6636120118426634,False,True,True,False,False,False,False,False
138,3MINDIA.NS,2025-12-22,35435.0,2391.0,34960.5,33509.3,1.60573476702508,-0.3655279066497985,True,False,True,False,False,False,False,False
139,3MINDIA.NS,2025-12-23,35010.0,2339.0,34946.5,33617.7,-1.1993791449132263,-1.0178117048346036,True,False,True,False,False,False,False,False
140,3MINDIA.NS,2025-12-24,34575.0,1768.0,34899.25,33730.6,-1.2425021422450722,-1.579846285226305,False,True,True,False,False,False,False,False
141,3MINDIA.NS,2025-12-26,34575.0,1658.0,34876.5,33840.1,0.0,-1.256604312437526,False,True,True,False,False,False,False,False
142,3MINDIA.NS,2025-12-29,34315.0,1335.0,34850.25,33940.3,-0.7519884309472147,-1.605734767025091,False,True,True,False,False,False,False,False
143,3MINDIA.NS,2025-12-30,35290.0,16030.0,34874.0,34058.2,2.841323036572918,-0.40919994355862466,True,False,True,False,False,False,False,False
144,3MINDIA.NS,2025-12-31,35115.0,2603.0,34892.25,34169.2,-0.49589118730518633,0.29991431019709136,True,False,True,False,False,False,False,False
145,3MINDIA.NS,2026-01-01,36000.0,4965.0,34954.25,34295.7,2.5202904741563392,4.121475054229928,True,False,True,False,False,False,False,False
146,3MINDIA.NS,2026-01-02,36170.0,8030.0,35025.25,34423.3,0.4722222222222294,4.613159797541577,True,False,True,False,False,False,False,False
147,3MINDIA.NS,2026-01-05,36385.0,3130.0,35138.25,34556.3,0.5944152612662457,6.032347369954838,True,False,True,False,False,False,False,False
148,3MINDIA.NS,2026-01-06,35020.0,4644.0,35143.5,34662.0,-3.7515459667445406,-0.7650892604137094,False,True,True,False,False,False,False,False
149,3MINDIA.NS,2026-01-07,34875.0,2869.0,35162.5,34759.2,-0.41404911479154816,-0.6834686031610415,False,True,True,False,False,False,False,False
150,3MINDIA.NS,2026-01-08,34830.0,2631.0,35174.75,34864.9,-0.1290322580645209,-3.2499999999999973,False,True,False,True,False,False,False,False
151,3MINDIA.NS,2026-01-09,34135.0,6219.0,35157.5,34952.3,-1.9954062589721544,-5.626209565938622,False,True,False,True,False,False,False,False
152,3MINDIA.NS,2026-01-12,34830.0,3455.0,35125.75,35051.6,2.0360333968068023,-4.273739178232782,False,True,False,True,False,False,False,False
153,3MINDIA.NS,2026-01-13,34995.0,5361.0,35097.25,35160.3,0.47372954349698126,-0.07138777841233512,False,True,False,True,False,False,False,False
154,3MINDIA.NS,2026-01-14,35435.0,3033.0,35100.5,35255.0,1.257322474639233,1.60573476702508,True,False,True,False,False,False,False,False
155,3MINDIA.NS,2026-01-16,35250.0,3650.0,35106.5,35242.3,-0.522082686609282,1.2058570198105079,True,False,True,False,False,False,False,False
156,3MINDIA.NS,2026-01-19,34445.0,1965.0,35078.0,35215.4,-2.2836879432624135,0.9081587813094982,False,True,False,True,False,False,False,False
157,3MINDIA.NS,2026-01-20,33375.0,4275.0,35003.0,35171.3,-3.1064015096530673,-4.177433247200691,False,True,False,True,False,False,False,False
158,3MINDIA.NS,2026-01-21,33980.0,4292.0,34930.25,35130.4,1.812734082396994,-2.90041434490641,False,True,False,True,False,False,False,False
159,3MINDIA.NS,2026-01-22,33900.0,1820.0,34874.75,35087.7,-0.2354326074161306,-4.33187526456893,False,True,False,True,False,False,False,False
160,3MINDIA.NS,2026-01-23,33315.0,1691.0,34811.75,35033.9,-1.725663716814163,-5.48936170212766,False,True,False,True,False,False,False,False
161,3MINDIA.NS,2026-01-27,33075.0,4610.0,34736.75,34973.9,-0.7203962179198609,-3.9773552039483184,False,True,False,True,False,False,False,False
162,3MINDIA.NS,2026-01-28,33780.0,1685.0,34710.0,34931.3,2.1315192743764255,1.2134831460674178,False,True,False,True,False,False,False,False
163,3MINDIA.NS,2026-01-29,34605.0,2908.0,34675.75,34900.8,2.442273534635886,1.8393172454384876,False,True,False,True,False,False,False,False
164,3MINDIA.NS,2026-01-30,34390.0,4490.0,34639.5,34866.8,-0.6212975003612176,1.4454277286135797,False,True,False,True,False,False,False,False
165,3MINDIA.NS,2026-02-02,34490.0,2593.0,34564.0,34837.2,0.29078220412910305,3.5269398168992883,False,True,False,True,False,False,False,False
166,3MINDIA.NS,2026-02-03,35025.0,3587.0,34506.75,34824.0,1.551174253406784,5.895691609977316,True,False,True,False,False,False,False,False
167,3MINDIA.NS,2026-02-04,35765.0,5086.0,34475.75,34830.2,2.1127765881513216,5.876258140911772,True,False,True,False,False,False,False,False
168,3MINDIA.NS,2026-02-05,35450.0,3135.0,34497.25,34832.2,-0.8807493359429652,2.4418436642103636,True,False,True,False,False,False,False,False
169,3MINDIA.NS,2026-02-06,35190.0,4542.0,34513.0,34830.2,-0.7334273624823751,2.326257633032869,True,False,True,False,False,False,False,False
170,3MINDIA.NS,2026-02-09,36485.0,7114.0,34595.75,34849.5,3.680022733731181,5.784285300086989,True,False,True,False,False,False,False,False
