Date,Advance_Decline_Ratio,MA20_Strength,Market_Momentum,Participation_Rate,Extreme_Move_Ratio,Extreme_Momentum_Bias,Extreme_Volatility_Indicator,Price_Volatility_Ratio,Trend_Strength,Advance_Decline_Ratio_lag1,MA20_Strength_lag1,Market_Momentum_lag1,Participation_Rate_lag1,Extreme_Move_Ratio_lag1,Extreme_Momentum_Bias_lag1,Momentum_Change_5d,Breadth_Acceleration,Extreme_Momentum_Change,Extreme_Move_Acceleration
2025-11-04,1.2321436812926323,0.5891783567134269,0.17835671342685372,0.04408817635270541,0.004000005333346133,0.004000005333346133,1.8161925601750546,1.1193588557990577,0.011130345632720973,0.7731898882334818,0.5270541082164328,0.05410821643286573,0.022044088176352707,0.004000005333346133,0.004000005333346133,-0.05859107773780492,-0.14534883720930225,0.001999983903550072,3.0
2025-11-06,0.6931471805599453,0.49498997995991983,-0.01002004008016032,0.02004008016032064,0.00798407434822054,0.00798407434822054,2.3980738362760836,1.2033097328379376,0.004308329400386279,1.2321436812926323,0.5891783567134269,0.17835671342685372,0.04408817635270541,0.004000005333346133,0.004000005333346133,-0.1987750601604816,-0.21835443037974678,0.008016032064128256,3.0
2025-11-07,0.2305236586118323,0.374749498997996,-0.250501002004008,0.06412825651302605,0.00599402394021053,0.00599402394021053,2.8218628261126195,0.8899609446764918,-0.0032183249545802983,0.6931471805599453,0.49498997995991983,-0.01002004008016032,0.02004008016032064,0.00798407434822054,0.00798407434822054,-0.6292585170340681,-0.2889733840304183,0.006012024048096192,0.5
2025-11-10,0.5978370007556205,0.3787575150300601,-0.24248496993987975,0.036072144288577156,0.002002002670673077,0.002002002670673077,2.665180064667187,0.9718803390330301,-0.003734705987399778,0.2305236586118323,0.374749498997996,-0.250501002004008,0.06412825651302605,0.00599402394021053,0.00599402394021053,-0.5090180360721442,-0.3571428571428572,0.0,-0.5
2025-11-11,0.8109302162163288,0.3927855711422846,-0.21442885771543085,0.050100200400801605,0.00798407434822054,0.0,2.544293403886507,1.0538431556728434,-0.001292240447247961,0.5978370007556205,0.3787575150300601,-0.24248496993987975,0.036072144288577156,0.002002002670673077,0.002002002670673077,-0.2685370741482966,-0.20647773279352222,-0.004008016032064128,0.0
2025-11-12,0.9808292530117262,0.38877755511022044,-0.22244488977955912,0.04408817635270541,0.004000005333346133,0.0,2.3323576147863174,1.0268307635797898,0.0016055486036310462,0.8109302162163288,0.3927855711422846,-0.21442885771543085,0.050100200400801605,0.00798407434822054,0.0,-0.40080160320641284,0.03743315508021405,-0.004008016032064128,-0.33333333333333337
2025-11-13,1.7047480922384253,0.45691382765531063,-0.08617234468937876,0.04008016032064128,0.002002002670673077,-0.002006018726865741,1.7592934564431957,1.0334917403415764,0.006974871616405753,0.9808292530117262,0.38877755511022044,-0.22244488977955912,0.04408817635270541,0.004000005333346133,0.0,-0.07615230460921844,0.2063492063492065,-0.01002004008016032,0.0
2025-11-14,0.8754687373538999,0.42362525458248473,-0.15274949083503056,0.020366598778004074,0.002034588697787535,-0.002038736689848284,1.385718553083821,0.6122119628577446,0.004750791453531633,1.7047480922384253,0.45691382765531063,-0.08617234468937876,0.04008016032064128,0.002002002670673077,-0.002006018726865741,0.09775151116897743,0.0785153165135708,-0.0080486839258966,-0.7459266802443991
2025-11-17,1.7346010553881064,0.43887775551102204,-0.12224448897795591,0.03006012024048096,0.0,0.0,1.2320280607494734,0.6327844166773715,0.00463659679589612,0.8754687373538999,0.42362525458248473,-0.15274949083503056,0.020366598778004074,0.002034588697787535,-0.002038736689848284,0.12024048096192384,0.12886597938144329,-0.002004008016032064,-1.0
2025-11-18,1.9459101490553132,0.5090180360721442,0.018036072144288578,0.02404809619238477,0.0,0.0,0.6172660914120839,0.7067018331601687,0.008787762984534764,1.7346010553881064,0.43887775551102204,-0.12224448897795591,0.03006012024048096,0.0,0.0,0.23246492985971942,0.11403508771929816,0.0,-1.0
2025-11-19,0.4700036292457356,0.40681362725450904,-0.18637274549098196,0.012024048096192385,0.002002002670673077,0.002002002670673077,0.44642286172575174,1.063405979603525,0.0028388341982037435,1.9459101490553132,0.5090180360721442,0.018036072144288578,0.02404809619238477,0.0,0.0,0.03607214428857716,-0.0396851395097888,0.002004008016032064,-0.01603206412825653
2025-11-21,0.9808292530117262,0.40681362725450904,-0.18637274549098196,0.012024048096192385,0.002002002670673077,0.002002002670673077,0.3197402514189474,0.91556977523898,0.008323784745748908,0.7731898882334818,0.4088176352705411,-0.18236472945891782,0.022044088176352707,0.0,0.0,-0.033623254655951396,-0.20078740157480301,0.004040667893832471,3.0
2025-11-24,0.4054651081081644,0.2985971943887776,-0.4028056112224449,0.008016032064128256,0.0,0.0,0.33307934213839946,1.2029416407087188,0.00046268678929828333,0.9808292530117262,0.40681362725450904,-0.18637274549098196,0.012024048096192385,0.002002002670673077,0.002002002670673077,-0.280561122244489,-0.2660098522167488,0.0,-1.0
2025-11-26,1.6094379124341003,0.280561122244489,-0.43887775551102204,0.006012024048096192,0.0,0.0,0.17378993009468205,1.0471104351000011,-0.00480879535939982,0.6931471805599453,0.27054108216432865,-0.4589178356713427,0.03206412825651302,0.0,0.0,-0.2525050100200401,-0.31034482758620696,-0.002004008016032064,-1.0
2025-12-08,0.4054651081081644,0.3286573146292585,-0.342685370741483,0.014028056112224449,0.002002002670673077,-0.002006018726865741,0.363098539471252,0.7488221884841113,0.0005916976665814033,0.6931471805599453,0.30060120240480964,-0.39879759519038077,0.02404809619238477,0.0,0.0,-0.08016032064128259,-0.023809523809523836,-0.002004008016032064,3.0
2025-12-09,0.06062462181643484,0.16633266533066132,-0.6673346693386774,0.06412825651302605,0.002002002670673077,-0.002006018726865741,0.9979674796747973,1.151706228927292,-0.012235513058914904,0.4054651081081644,0.3286573146292585,-0.342685370741483,0.014028056112224449,0.002002002670673077,-0.002006018726865741,-0.40080160320641284,-0.4275862068965518,-0.002004008016032064,3.0
